09717845,0.5109717845
32508,-0.3542319536,0.3542319536
32512,-0.3542319536,0.3542319536
32515,-0.3542319536,0.3542319536
32519,-0.3542319536,0.3542319536
32522,-0.3542319536,0.3542319536
32525,-0.3667711019,0.3667711019
32529,-0.3667711019,0.3667711019
32532,-0.3667711019,0.3667711019
32536,-0.3667711019,0.3667711019
32539,-0.3667711019,0.3667711019
32542,-0.3667711019,0.3667711019
32546,-0.3542319536,0.3542319536
32549,-0.3542319536,0.3542319536
32552,-0.3542319536,0.3542319536
32557,-0.3542319536,0.3542319536
32560,-0.3542319536,0.3542319536
32563,-0.3542319536,0.3542319536
32567,-0.3479623794,0.3479623794
32570,-0.3479623794,0.3479623794
32574,-0.3479623794,0.3479623794
32577,-0.3479623794,0.3479623794
32580,-0.3479623794,0.3479623794
32584,-0.3479623794,0.3479623794
32587,-0.3479623794,0.3479623794
32590,-0.3479623794,0.3479623794
32594,-0.3479623794,0.3479623794
32598,-0.3479623794,0.3479623794
32601,-0.3479623794,0.3479623794
32605,-0.3479623794,0.3479623794
32608,-0.3416928052,0.3416928052
32611,-0.3416928052,0.3416928052
32615,-0.3416928052,0.3416928052
32618,-0.3416928052,0.3416928052
32621,-0.3416928052,0.3416928052
32625,-0.3416928052,0.3416928052
32628,-0.3416928052,0.3416928052
32632,-0.3416928052,0.3416928052
32635,-0.3416928052,0.3416928052
32638,-0.3416928052,0.3416928052
32643,-0.3416928052,0.3416928052
32646,-0.3416928052,0.3416928052
32649,-0.3354232311,0.3354232311
32653,-0.3354232311,0.3354232311
32656,-0.3354232311,0.3354232311
32659,-0.3354232311,0.3354232311
32663,-0.3354232311,0.3354232311
32666,-0.3354232311,0.3354232311
32670,-0.3291536569,0.3291536569
32673,-0.3291536569,0.3291536569
32676,-0.3291536569,0.3291536569
32680,-0.3291536569,0.3291536569
32684,-0.3291536569,0.3291536569
32687,-0.3291536569,0.3291536569
32691,-0.3354232311,0.3354232311
32694,-0.3354232311,0.3354232311
32698,-0.3354232311,0.3354232311
32701,-0.3354232311,0.3354232311
32704,-0.3354232311,0.3354232311
32708,-0.3354232311,0.3354232311
32711,-0.3291536569,0.3291536569
32714,-0.3291536569,0.3291536569
32718,-0.3291536569,0.3291536569
32721,-0.3291536569,0.3291536569
32724,-0.3291536569,0.3291536569
32729,-0.3291536569,0.3291536569
32732,-0.3291536569,0.3291536569
32736,-0.3291536569,0.3291536569
32739,-0.3291536569,0.3291536569
32742,-0.3291536569,0.3291536569
32746,-0.3291536569,0.3291536569
32749,-0.3291536569,0.3291536569
32752,-0.3166143894,0.3166143894
32756,-0.3166143894,0.3166143894
32759,-0.3166143894,0.3166143894
32762,-0.3166143894,0.3166143894
32766,-0.3166143894,0.3166143894
32770,-0.3166143894,0.3166143894
32773,-0.3103448152,0.3103448152
32777,-0.3103448152,0.3103448152
32780,-0.3103448152,0.3103448152
32784,-0.3103448152,0.3103448152
32787,-0.3103448152,0.3103448152
32790,-0.3103448152,0.3103448152
32794,-0.3166143894,0.3166143894
32797,-0.3166143894,0.3166143894
32800,-0.3166143894,0.3166143894
32804,-0.3166143894,0.3166143894
32807,-0.3166143894,0.3166143894
32811,-0.3166143894,0.3166143894
32815,-0.3040752410,0.3040752410
32818,-0.3040752410,0.3040752410
32821,-0.3040752410,0.3040752410
32825,-0.3040752410,0.3040752410
32828,-0.3040752410,0.3040752410
32831,-0.3040752410,0.3040752410
32835,-0.2978056716,0.2978056716
32838,-0.2978056716,0.2978056716
32842,-0.2978056716,0.2978056716
32845,-0.2978056716,0.2978056716
32848,-0.2978056716,0.2978056716
32852,-0.2978056716,0.2978056716
32856,-0.2978056716,0.2978056716
32859,-0.2978056716,0.2978056716
32863,-0.2978056716,0.2978056716
32866,-0.2978056716,0.2978056716
32869,-0.2978056716,0.2978056716
32873,-0.2978056716,0.2978056716
32876,-0.2789968252,0.2789968252
32879,-0.2789968252,0.2789968252
32883,-0.2789968252,0.2789968252
32886,-0.2789968252,0.2789968252
32889,-0.2789968252,0.2789968252
32893,-0.2789968252,0.2789968252
32897,-0.2789968252,0.2789968252
32901,-0.2789968252,0.2789968252
32904,-0.2789968252,0.2789968252
32907,-0.2789968252,0.2789968252
32911,-0.2789968252,0.2789968252
32914,-0.2789968252,0.2789968252
32917,-0.2727272510,0.2727272510
32921,-0.2727272510,0.2727272510
32924,-0.2727272510,0.2727272510
32927,-0.2727272510,0.2727272510
32931,-0.2727272510,0.2727272510
32934,-0.2727272510,0.2727272510
32937,-0.2539185285,0.2539185285
32942,-0.2539185285,0.2539185285
32945,-0.2539185285,0.2539185285
32949,-0.2539185285,0.2539185285
32952,-0.2539185285,0.2539185285
32955,-0.2539185285,0.2539185285
32959,-0.2476489543,0.2476489543
32962,-0.2476489543,0.2476489543
32965,-0.2476489543,0.2476489543
32969,-0.2476489543,0.2476489543
32972,-0.2476489543,0.2476489543
32975,-0.2476489543,0.2476489543
32979,-0.2476489543,0.2476489543
32983,-0.2476489543,0.2476489543
32987,-0.2476489543,0.2476489543
32990,-0.2476489543,0.2476489543
32993,-0.2476489543,0.2476489543
32997,-0.2476489543,0.2476489543
33000,-0.2413792610,0.2413792610
33003,-0.2413792610,0.2413792610
33007,-0.2413792610,0.2413792610
33010,-0.2413792610,0.2413792610
33013,-0.2413792610,0.2413792610
33017,-0.2413792610,0.2413792610
33020,-0.2351096868,0.2351096868
33025,-0.2351096868,0.2351096868
33028,-0.2351096868,0.2351096868
33031,-0.2351096868,0.2351096868
33035,-0.2351096868,0.2351096868
33038,-0.2351096868,0.2351096868
33041,-0.2225705385,0.2225705385
33045,-0.2225705385,0.2225705385
33048,-0.2225705385,0.2225705385
33051,-0.2225705385,0.2225705385
33055,-0.2225705385,0.2225705385
33058,-0.2225705385,0.2225705385
33061,-0.2100313901,0.2100313901
33065,-0.2100313901,0.2100313901
33069,-0.2100313901,0.2100313901
33072,-0.2100313901,0.2100313901
33076,-0.2100313901,0.2100313901
33079,-0.2100313901,0.2100313901
33082,-0.2100313901,0.2100313901
33086,-0.2100313901,0.2100313901
33089,-0.2100313901,0.2100313901
33093,-0.2100313901,0.2100313901
33096,-0.2100313901,0.2100313901
33099,-0.2100313901,0.2100313901
33102,-0.1912225532,0.1912225532
33106,-0.1912225532,0.1912225532
33110,-0.1912225532,0.1912225532
33114,-0.1912225532,0.1912225532
33117,-0.1912225532,0.1912225532
33120,-0.1912225532,0.1912225532
33124,-0.1974921226,0.1974921226
33127,-0.1974921226,0.1974921226
33131,-0.1974921226,0.1974921226
33134,-0.1974921226,0.1974921226
33137,-0.1974921226,0.1974921226
33141,-0.1974921226,0.1974921226
33144,-0.1849529743,0.1849529743
33147,-0.1849529743,0.1849529743
33152,-0.1849529743,0.1849529743
33155,-0.1849529743,0.1849529743
33158,-0.1849529743,0.1849529743
33162,-0.1849529743,0.1849529743
33165,-0.1724138259,0.1724138259
33169,-0.1724138259,0.1724138259
33172,-0.1724138259,0.1724138259
33175,-0.1724138259,0.1724138259
33179,-0.1724138259,0.1724138259
33182,-0.1724138259,0.1724138259
33185,-0.1598745584,0.1598745584
33189,-0.1598745584,0.1598745584
33192,-0.1598745584,0.1598745584
33197,-0.1598745584,0.1598745584
33200,-0.1598745584,0.1598745584
33203,-0.1598745584,0.1598745584
33207,-0.1410658359,0.1410658359
33210,-0.1410658359,0.1410658359
33213,-0.1410658359,0.1410658359
33217,-0.1410658359,0.1410658359
33220,-0.1410658359,0.1410658359
33223,-0.1410658359,0.1410658359
33227,-0.1347962617,0.1347962617
33230,-0.1347962617,0.1347962617
33234,-0.1347962617,0.1347962617
33238,-0.1347962617,0.1347962617
33241,-0.1347962617,0.1347962617
33245,-0.1347962617,0.1347962617
33248,-0.1347962617,0.1347962617
33251,-0.1347962617,0.1347962617
33255,-0.1347962617,0.1347962617
33258,-0.1347962617,0.1347962617
33261,-0.1347962617,0.1347962617
33265,-0.1034482717,0.1034482717
33268,-0.1034482717,0.1034482717
33272,-0.1034482717,0.1034482717
33275,-0.1034482717,0.1034482717
33278,-0.1034482717,0.1034482717
33283,-0.1034482717,0.1034482717
33286,-0.0909091186,0.0909091186
33289,-0.0909091186,0.0909091186
33293,-0.0909091186,0.0909091186
33296,-0.0909091186,0.0909091186
33299,-0.0909091186,0.0909091186
33303,-0.0909091186,0.0909091186
33306,-0.0783698558,0.0783698558
33310,-0.0783698558,0.0783698558
33313,-0.0783698558,0.0783698558
33316,-0.0783698558,0.0783698558
33319,-0.0783698558,0.0783698558
33324,-0.0783698558,0.0783698558
33327,-0.0658307075,0.0658307075
33331,-0.0658307075,0.0658307075
33334,-0.0658307075,0.0658307075
33337,-0.0658307075,0.0658307075
33341,-0.0658307075,0.0658307075
33344,-0.0658307075,0.0658307075
33347,-0.0470219850,0.0470219850
33351,-0.0470219850,0.0470219850
33354,-0.0470219850,0.0470219850
33357,-0.0470219850,0.0470219850
33361,-0.0470219850,0.0470219850
33364,-0.0470219850,0.0470219850
33368,-0.0344827175,0.0344827175
33372,-0.0344827175,0.0344827175
33375,-0.0344827175,0.0344827175
33378,-0.0344827175,0.0344827175
33382,-0.0344827175,0.0344827175
33385,-0.0344827175,0.0344827175
33388,-0.0094044208,0.0094044208
33392,-0.0094044208,0.0094044208
33395,-0.0094044208,0.0094044208
33398,-0.0094044208,0.0094044208
33402,-0.0094044208,0.0094044208
33405,-0.0094044208,0.0094044208
33409,0.0031347870,-0.0031347870
33413,0.0031347870,-0.0031347870
33416,0.0031347870,-0.0031347870
33419,0.0031347870,-0.0031347870
33423,0.0031347870,-0.0031347870
33426,0.0031347870,-0.0031347870
33429,0.0156739950,-0.0156739950
33433,0.0156739950,-0.0156739950
33436,0.0156739950,-0.0156739950
33439,0.0156739950,-0.0156739950
33443,0.0156739950,-0.0156739950
33446,0.0156739950,-0.0156739950
33449,0.0344827771,-0.0344827771
33454,0.0344827771,-0.0344827771
33457,0.0344827771,-0.0344827771
33461,0.0344827771,-0.0344827771
33464,0.0344827771,-0.0344827771
33467,0.0344827771,-0.0344827771
33471,0.0532915592,-0.0532915592
33474,0.0532915592,-0.0532915592
33477,0.0532915592,-0.0532915592
33481,0.0532915592,-0.0532915592
33484,0.0532915592,-0.0532915592
33488,0.0532915592,-0.0532915592
33491,0.0721003437,-0.0721003437
33495,0.0721003437,-0.0721003437
33499,0.0721003437,-0.0721003437
33502,0.0721003437,-0.0721003437
33505,0.0721003437,-0.0721003437
33509,0.0721003437,-0.0721003437
33512,0.0909090614,-0.0909090614
33515,0.0909090614,-0.0909090614
33519,0.0909090614,-0.0909090614
33522,0.0909090614,-0.0909090614
33525,0.0909090614,-0.0909090614
33529,0.0909090614,-0.0909090614
33532,0.0971786975,-0.0971786975
33536,0.0971786975,-0.0971786975
33540,0.0971786975,-0.0971786975
33543,0.0971786975,-0.0971786975
33546,0.0971786975,-0.0971786975
33550,0.0971786975,-0.0971786975
33553,0.1285266284,-0.1285266284
33557,0.1285266284,-0.1285266284
33560,0.1285266284,-0.1285266284
33563,0.1285266284,-0.1285266284
33567,0.1285266284,-0.1285266284
33570,0.1285266284,-0.1285266284
33573,0.1410658359,-0.1410658359
33577,0.1410658359,-0.1410658359
33581,0.1410658359,-0.1410658359
33584,0.1410658359,-0.1410658359
33588,0.1410658359,-0.1410658359
33591,0.1410658359,-0.1410658359
33595,0.1473354101,-0.1473354101
33598,0.1473354101,-0.1473354101
33601,0.1473354101,-0.1473354101
33605,0.1473354101,-0.1473354101
33608,0.1473354101,-0.1473354101
33611,0.1473354101,-0.1473354101
33615,0.1724137687,-0.1724137687
33618,0.1724137687,-0.1724137687
33623,0.1724137687,-0.1724137687
33626,0.1724137687,-0.1724137687
33629,0.1724137687,-0.1724137687
33633,0.1724137687,-0.1724137687
33636,0.1912225532,-0.1912225532
33639,0.1912225532,-0.1912225532
33643,0.1912225532,-0.1912225532
33646,0.1912225532,-0.1912225532
33650,0.1912225532,-0.1912225532
33653,0.1912225532,-0.1912225532
33656,0.1974921798,-0.1974921798
33660,0.1974921798,-0.1974921798
33664,0.1974921798,-0.1974921798
33667,0.1974921798,-0.1974921798
33671,0.1974921798,-0.1974921798
33674,0.1974921798,-0.1974921798
33677,0.2225705385,-0.2225705385
33681,0.2225705385,-0.2225705385
33684,0.2225705385,-0.2225705385
33688,0.2225705385,-0.2225705385
33691,0.2225705385,-0.2225705385
33694,0.2225705385,-0.2225705385
33698,0.2413793087,-0.2413793087
33701,0.2413793087,-0.2413793087
33704,0.2413793087,-0.2413793087
33709,0.2413793087,-0.2413793087
33712,0.2413793087,-0.2413793087
33715,0.2413793087,-0.2413793087
33719,0.2476489067,-0.2476489067
33722,0.2476489067,-0.2476489067
33726,0.2476489067,-0.2476489067
33729,0.2476489067,-0.2476489067
33732,0.2476489067,-0.2476489067
33736,0.2476489067,-0.2476489067
33739,0.2664576768,-0.2664576768
33742,0.2664576768,-0.2664576768
33746,0.2664576768,-0.2664576768
33750,0.2664576768,-0.2664576768
33753,0.2664576768,-0.2664576768
33757,0.2664576768,-0.2664576768
33760,0.2789968967,-0.2789968967
33764,0.2789968967,-0.2789968967
33767,0.2789968967,-0.2789968967
33770,0.2789968967,-0.2789968967
33774,0.2789968967,-0.2789968967
33777,0.2789968967,-0.2789968967
33780,0.2915360450,-0.2915360450
33784,0.2915360450,-0.2915360450
33787,0.2915360450,-0.2915360450
33790,0.2915360450,-0.2915360450
33795,0.2915360450,-0.2915360450
33798,0.2915360450,-0.2915360450
33801,0.2978056716,-0.2978056716
33805,0.2978056716,-0.2978056716
33808,0.2978056716,-0.2978056716
33811,0.2978056716,-0.2978056716
33815,0.2978056716,-0.2978056716
33818,0.2978056716,-0.2978056716
33821,0.3166144371,-0.3166144371
33825,0.3166144371,-0.3166144371
33828,0.3166144371,-0.3166144371
33832,0.3166144371,-0.3166144371
33836,0.3166144371,-0.3166144371
33839,0.3166144371,-0.3166144371
33843,0.3103448152,-0.3103448152
33846,0.3103448152,-0.3103448152
33849,0.3103448152,-0.3103448152
33853,0.3103448152,-0.3103448152
33856,0.3103448152,-0.3103448152
33859,0.3103448152,-0.3103448152
33863,0.3040752410,-0.3040752410
33866,0.3040752410,-0.3040752410
33870,0.3040752410,-0.3040752410
33873,0.3040752410,-0.3040752410
33876,0.3040752410,-0.3040752410
33881,0.3040752410,-0.3040752410
33884,0.3479623794,-0.3479623794
33887,0.3479623794,-0.3479623794
33891,0.3479623794,-0.3479623794
33894,0.3479623794,-0.3479623794
33897,0.3479623794,-0.3479623794
33901,0.3479623794,-0.3479623794
33904,0.3542319536,-0.3542319536
33908,0.3542319536,-0.3542319536
33911,0.3542319536,-0.3542319536
33914,0.3542319536,-0.3542319536
33918,0.3542319536,-0.3542319536
33922,0.3542319536,-0.3542319536
33925,0.3416928052,-0.3416928052
33929,0.3416928052,-0.3416928052
33932,0.3416928052,-0.3416928052
33935,0.3416928052,-0.3416928052
33939,0.3416928052,-0.3416928052
33942,0.3416928052,-0.3416928052
33945,0.3605015754,-0.3605015754
33949,0.3605015754,-0.3605015754
33952,0.3605015754,-0.3605015754
33955,0.3605015754,-0.3605015754
33959,0.3605015754,-0.3605015754
33963,0.3605015754,-0.3605015754
33966,0.3730407238,-0.3730407238
33970,0.3730407238,-0.3730407238
33973,0.3730407238,-0.3730407238
33977,0.3730407238,-0.3730407238
33980,0.3730407238,-0.3730407238
33983,0.3730407238,-0.3730407238
33987,0.3793103694,-0.3793103694
33990,0.3793103694,-0.3793103694
33993,0.3793103694,-0.3793103694
33997,0.3793103694,-0.3793103694
34000,0.3793103694,-0.3793103694
34003,0.3793103694,-0.3793103694
34008,0.3793103694,-0.3793103694
34011,0.3793103694,-0.3793103694
34014,0.3793103694,-0.3793103694
34018,0.3793103694,-0.3793103694
34021,0.3793103694,-0.3793103694
34024,0.3793103694,-0.3793103694
34028,0.3918495178,-0.3918495178
34031,0.3918495178,-0.3918495178
34035,0.3918495178,-0.3918495178
34038,0.3918495178,-0.3918495178
34041,0.3918495178,-0.3918495178
34045,0.3918495178,-0.3918495178
34049,0.4106583118,-0.4106583118
34052,0.4106583118,-0.4106583118
34056,0.4106583118,-0.4106583118
34059,0.4106583118,-0.4106583118
34062,0.4106583118,-0.4106583118
34066,0.4106583118,-0.4106583118
34069,0.3918495178,-0.3918495178
34073,0.3918495178,-0.3918495178
34076,0.3918495178,-0.3918495178
34079,0.3918495178,-0.3918495178
34083,0.3918495178,-0.3918495178
34086,0.3918495178,-0.3918495178
34089,0.4169278621,-0.4169278621
34094,0.4169278621,-0.4169278621
34097,0.4169278621,-0.4169278621
34100,0.4169278621,-0.4169278621
34104,0.4169278621,-0.4169278621
34107,0.4169278621,-0.4169278621
34110,0.3981191635,-0.3981191635
34114,0.3981191635,-0.3981191635
34117,0.3981191635,-0.3981191635
34121,0.3981191635,-0.3981191635
34124,0.3981191635,-0.3981191635
34127,0.3981191635,-0.3981191635
34131,0.4043887138,-0.4043887138
34135,0.4043887138,-0.4043887138
34138,0.4043887138,-0.4043887138
34142,0.4043887138,-0.4043887138
34145,0.4043887138,-0.4043887138
34148,0.4043887138,-0.4043887138
34152,0.3981191635,-0.3981191635
34155,0.3981191635,-0.3981191635
34159,0.3981191635,-0.3981191635
34162,0.3981191635,-0.3981191635
34165,0.3981191635,-0.3981191635
34169,0.3981191635,-0.3981191635
34172,0.4106583118,-0.4106583118
34176,0.4106583118,-0.4106583118
34180,0.4106583118,-0.4106583118
34183,0.4106583118,-0.4106583118
34186,0.4106583118,-0.4106583118
34190,0.4106583118,-0.4106583118
34193,0.3918495178,-0.3918495178
34197,0.3918495178,-0.3918495178
34200,0.3918495178,-0.3918495178
34203,0.3918495178,-0.3918495178
34207,0.3918495178,-0.3918495178
34210,0.3918495178,-0.3918495178
34213,0.3793103694,-0.3793103694
34217,0.3793103694,-0.3793103694
34221,0.3793103694,-0.3793103694
34224,0.3793103694,-0.3793103694
34228,0.3793103694,-0.3793103694
34231,0.3730407238,-0.3730407238
34235,0.3730407238,-0.3730407238
34238,0.3730407238,-0.3730407238
34241,0.3730407238,-0.3730407238
34245,0.3730407238,-0.3730407238
34248,0.3730407238,-0.3730407238
34251,0.3793103694,-0.3793103694
34255,0.3793103694,-0.3793103694
34258,0.3793103694,-0.3793103694
34262,0.3793103694,-0.3793103694
34266,0.3793103694,-0.3793103694
34269,0.3793103694,-0.3793103694
34272,0.3667711734,-0.3667711734
34276,0.3667711734,-0.3667711734
34279,0.3667711734,-0.3667711734
34283,0.3667711734,-0.3667711734
34286,0.3667711734,-0.3667711734
34289,0.3667711734,-0.3667711734
34293,0.3667711734,-0.3667711734
34296,0.3667711734,-0.3667711734
34299,0.3667711734,-0.3667711734
34304,0.3667711734,-0.3667711734
34307,0.3667711734,-0.3667711734
34310,0.3667711734,-0.3667711734
34314,0.3542319536,-0.3542319536
34317,0.3542319536,-0.3542319536
34321,0.3542319536,-0.3542319536
34324,0.3542319536,-0.3542319536
34327,0.3542319536,-0.3542319536
34331,0.3542319536,-0.3542319536
34334,0.3479623794,-0.3479623794
34337,0.3479623794,-0.3479623794
34341,0.3479623794,-0.3479623794
34344,0.3479623794,-0.3479623794
34348,0.3479623794,-0.3479623794
34352,0.3479623794,-0.3479623794
34355,0.3291535854,-0.3291535854
34359,0.3291535854,-0.3291535854
34362,0.3291535854,-0.3291535854
34365,0.3291535854,-0.3291535854
34369,0.3291535854,-0.3291535854
34372,0.3291535854,-0.3291535854
34375,0.3103448152,-0.3103448152
34379,0.3103448152,-0.3103448152
34382,0.3103448152,-0.3103448152
34386,0.3103448152,-0.3103448152
34390,0.3103448152,-0.3103448152
34393,0.3103448152,-0.3103448152
34397,0.3228840351,-0.3228840351
34400,0.3228840351,-0.3228840351
34403,0.3228840351,-0.3228840351
34407,0.3228840351,-0.3228840351
34410,0.3228840351,-0.3228840351
34413,0.3228840351,-0.3228840351
34417,0.3103448152,-0.3103448152
34420,0.3103448152,-0.3103448152
34423,0.3103448152,-0.3103448152
34427,0.3103448152,-0.3103448152
34430,0.3103448152,-0.3103448152
34434,0.3103448152,-0.3103448152
34438,0.3040752410,-0.3040752410
34441,0.3040752410,-0.3040752410
34445,0.3040752410,-0.3040752410
34448,0.3040752410,-0.3040752410
34451,0.3040752410,-0.3040752410
34455,0.3040752410,-0.3040752410
34458,0.2915360450,-0.2915360450
34461,0.2915360450,-0.2915360450
34465,0.2915360450,-0.2915360450
34468,0.2915360450,-0.2915360450
34471,0.2915360450,-0.2915360450
34476,0.2915360450,-0.2915360450
34479,0.2852664470,-0.2852664470
34482,0.2852664470,-0.2852664470
34486,0.2852664470,-0.2852664470
34489,0.2852664470,-0.2852664470
34492,0.2852664470,-0.2852664470
34496,0.2852664470,-0.2852664470
34499,0.2664576768,-0.2664576768
34502,0.2664576768,-0.2664576768
34506,0.2664576768,-0.2664576768
34509,0.2664576768,-0.2664576768
34513,0.2664576768,-0.2664576768
34516,0.2664576768,-0.2664576768
34520,0.2539184570,-0.2539184570
34524,0.2539184570,-0.2539184570
34527,0.2539184570,-0.2539184570
34530,0.2539184570,-0.2539184570
34534,0.2539184570,-0.2539184570
34537,0.2539184570,-0.2539184570
34540,0.2476489067,-0.2476489067
34544,0.2476489067,-0.2476489067
34547,0.2476489067,-0.2476489067
34550,0.2476489067,-0.2476489067
34554,0.2476489067,-0.2476489067
34557,0.2476489067,-0.2476489067
34561,0.2288401126,-0.2288401126
34565,0.2288401126,-0.2288401126
34568,0.2288401126,-0.2288401126
34572,0.2288401126,-0.2288401126
34575,0.2288401126,-0.2288401126
34578,0.2288401126,-0.2288401126
34582,0.2163009643,-0.2163009643
34585,0.2163009643,-0.2163009643
34588,0.2163009643,-0.2163009643
34592,0.2163009643,-0.2163009643
34595,0.2163009643,-0.2163009643
34598,0.2163009643,-0.2163009643
34603,0.2037617683,-0.2037617683
34606,0.2037617683,-0.2037617683
34610,0.2037617683,-0.2037617683
34613,0.2037617683,-0.2037617683
34616,0.2037617683,-0.2037617683
34620,0.2037617683,-0.2037617683
34623,0.1912225532,-0.1912225532
34626,0.1912225532,-0.1912225532
34630,0.1912225532,-0.1912225532
34633,0.1912225532,-0.1912225532
34636,0.1912225532,-0.1912225532
34640,0.1912225532,-0.1912225532
34643,0.1724137687,-0.1724137687
34648,0.1724137687,-0.1724137687
34651,0.1724137687,-0.1724137687
34654,0.1724137687,-0.1724137687
34658,0.1724137687,-0.1724137687
34661,0.1724137687,-0.1724137687
34664,0.1598746204,-0.1598746204
34668,0.1598746204,-0.1598746204
34671,0.1598746204,-0.1598746204
34675,0.1598746204,-0.1598746204
34678,0.1598746204,-0.1598746204
34681,0.1598746204,-0.1598746204
34685,0.1410658359,-0.1410658359
34689,0.1410658359,-0.1410658359
34692,0.1410658359,-0.1410658359
34696,0.1410658359,-0.1410658359
34699,0.1410658359,-0.1410658359
34702,0.1410658359,-0.1410658359
34706,0.1222570538,-0.1222570538
34709,0.1222570538,-0.1222570538
34713,0.1222570538,-0.1222570538
34716,0.1222570538,-0.1222570538
34719,0.1222570538,-0.1222570538
34723,0.1222570538,-0.1222570538
34726,0.1034482717,-0.1034482717
34729,0.1034482717,-0.1034482717
34734,0.1034482717,-0.1034482717
34737,0.1034482717,-0.1034482717
34740,0.1034482717,-0.1034482717
34744,0.1034482717,-0.1034482717
34747,0.0909090614,-0.0909090614
34751,0.0909090614,-0.0909090614
34754,0.0909090614,-0.0909090614
34757,0.0909090614,-0.0909090614
34761,0.0909090614,-0.0909090614
34764,0.0909090614,-0.0909090614
34767,0.0658307075,-0.0658307075
34771,0.0658307075,-0.0658307075
34775,0.0658307075,-0.0658307075
34778,0.0658307075,-0.0658307075
34782,0.0658307075,-0.0658307075
34785,0.0658307075,-0.0658307075
34788,0.0470219230,-0.0470219230
34792,0.0470219230,-0.0470219230
34795,0.0470219230,-0.0470219230
34798,0.0470219230,-0.0470219230
34802,0.0470219230,-0.0470219230
34805,0.0470219230,-0.0470219230
34808,0.0344827771,-0.0344827771
34812,0.0344827771,-0.0344827771
34816,0.0344827771,-0.0344827771
34819,0.0344827771,-0.0344827771
34823,0.0344827771,-0.0344827771
34826,0.0344827771,-0.0344827771
34830,0.0156739950,-0.0156739950
34833,0.0156739950,-0.0156739950
34836,0.0156739950,-0.0156739950
34840,0.0156739950,-0.0156739950
34843,0.0156739950,-0.0156739950
34846,0.0156739950,-0.0156739950
34850,0.0031347870,-0.0031347870
34853,0.0031347870,-0.0031347870
34856,0.0031347870,-0.0031347870
34861,0.0031347870,-0.0031347870
34864,0.0031347870,-0.0031347870
34867,0.0031347870,-0.0031347870
34871,-0.0094044208,0.0094044208
34874,-0.0094044208,0.0094044208
34877,-0.0094044208,0.0094044208
34881,-0.0094044208,0.0094044208
34884,-0.0094044208,0.0094044208
34887,-0.0094044208,0.0094044208
34891,-0.0282131433,0.0282131433
34894,-0.0282131433,0.0282131433
34897,-0.0282131433,0.0282131433
34902,-0.0282131433,0.0282131433
34905,-0.0282131433,0.0282131433
34909,-0.0282131433,0.0282131433
34912,-0.0470219850,0.0470219850
34915,-0.0470219850,0.0470219850
34919,-0.0470219850,0.0470219850
34922,-0.0470219850,0.0470219850
34925,-0.0470219850,0.0470219850
34929,-0.0470219850,0.0470219850
34932,-0.0595611333,0.0595611333
34935,-0.0595611333,0.0595611333
34939,-0.0595611333,0.0595611333
34942,-0.0595611333,0.0595611333
34946,-0.0595611333,0.0595611333
34950,-0.0595611333,0.0595611333
34953,-0.0658307075,0.0658307075
34957,-0.0658307075,0.0658307075
34960,-0.0658307075,0.0658307075
34963,-0.0658307075,0.0658307075
34967,-0.0658307075,0.0658307075
34970,-0.0658307075,0.0658307075
34973,-0.0909091186,0.0909091186
34977,-0.0909091186,0.0909091186
34980,-0.0909091186,0.0909091186
34983,-0.0909091186,0.0909091186
34988,-0.0909091186,0.0909091186
34991,-0.0909091186,0.0909091186
34994,-0.0971786975,0.0971786975
34998,-0.0971786975,0.0971786975
35001,-0.0971786975,0.0971786975
35004,-0.0971786975,0.0971786975
35008,-0.0971786975,0.0971786975
35011,-0.0971786975,0.0971786975
35014,-0.1034482717,0.1034482717
35018,-0.1034482717,0.1034482717
35021,-0.1034482717,0.1034482717
35025,-0.1034482717,0.1034482717
35028,-0.1034482717,0.1034482717
35032,-0.1034482717,0.1034482717
35036,-0.1159874200,0.1159874200
35039,-0.1159874200,0.1159874200
35042,-0.1159874200,0.1159874200
35046,-0.1159874200,0.1159874200
35049,-0.1159874200,0.1159874200
35052,-0.1159874200,0.1159874200
35056,-0.1347962617,0.1347962617
35059,-0.1347962617,0.1347962617
35063,-0.1347962617,0.1347962617
35066,-0.1347962617,0.1347962617
35069,-0.1347962617,0.1347962617
35074,-0.1347962617,0.1347962617
35077,-0.1536049842,0.1536049842
35080,-0.1536049842,0.1536049842
35084,-0.1536049842,0.1536049842
35087,-0.1536049842,0.1536049842
35090,-0.1536049842,0.1536049842
35094,-0.1536049842,0.1536049842
35097,-0.1598745584,0.1598745584
35101,-0.1598745584,0.1598745584
35104,-0.1598745584,0.1598745584
35107,-0.1598745584,0.1598745584
35111,-0.1598745584,0.1598745584
35115,-0.1598745584,0.1598745584
35118,-0.1661442518,0.1661442518
35122,-0.1661442518,0.1661442518
35125,-0.1661442518,0.1661442518
35128,-0.1661442518,0.1661442518
35132,-0.1661442518,0.1661442518
35135,-0.1661442518,0.1661442518
35139,-0.1786834001,0.1786834001
35142,-0.1786834001,0.1786834001
35145,-0.1786834001,0.1786834001
35149,-0.1786834001,0.1786834001
35152,-0.1786834001,0.1786834001
35155,-0.1786834001,0.1786834001
35160,-0.1786834001,0.1786834001
35163,-0.1786834001,0.1786834001
35166,-0.1786834001,0.1786834001
35170,-0.1786834001,0.1786834001
35173,-0.1786834001,0.1786834001
35176,-0.1786834001,0.1786834001
